CustomerID,random_date
4942-VZZOM,2020-05-15
4945-RVMTE,2020-03-11
4946-EDSEW,2020-06-04
4947-DSMXK,2020-02-04
4948-WBBKL,2021-08-02
4950-BDEUX,2021-07-19
4950-HKQTE,2020-04-14
4951-UKAAQ,2020-01-18
4952-YSOGZ,2021-09-09
4955-VCWBI,2021-06-18
4957-SREEC,2020-10-20
4957-TIALW,2021-10-12
4957-TREIR,2021-02-13
4958-GZWIY,2021-11-06
4958-XCBDQ,2021-01-24
4959-JOSRX,2020-05-21
4962-CHQPW,2020-02-05
4967-WPNCF,2021-03-04
4971-PUYQO,2021-12-30
4973-MGTON,2020-05-15
4973-RLZVI,2021-01-27
4976-LNFVV,2021-07-01
4979-HPRFL,2020-02-07
4980-URKXC,2020-07-21
4981-FLTMF,2021-05-26
4983-CCWMC,2021-06-15
4983-CLMLV,2020-08-04
4986-MXSFP,2021-04-21
4987-GQWPO,2021-09-25
4988-IQIGL,2020-05-18
4989-LIXVT,2021-06-02
4990-ALDGW,2021-07-10
4992-LTJNE,2020-01-10
4993-JCRGJ,2021-01-27
4994-OBRSZ,2020-04-20
4998-IKFSE,2021-12-15
4999-IEZLT,2021-06-23
5002-GCQFH,2020-09-04
5003-OKNNK,2020-08-26
5003-XZWWO,2021-01-20
5006-MXVRN,2021-07-02
5010-IPEAQ,2020-06-21
5012-YSPJJ,2020-03-06
5013-SBUIH,2021-12-27
5014-GSOUQ,2021-07-08
5014-WUQMG,2020-05-28
5016-ETTFF,2021-01-21
5016-IBERQ,2021-11-02
5016-LIPDW,2020-10-03
5018-GWURO,2020-10-30
5018-HEKFO,2021-05-24
5018-LXQQG,2020-12-22
5019-GQVCR,2020-02-17
5020-ZSTTY,2021-09-21
5022-JNQEQ,2021-08-30
5022-KVDQT,2021-04-03
5025-GOOKI,2020-08-19
5027-QPKTE,2020-08-04
5027-XWQHA,2020-03-22
5027-YOCXN,2021-08-20
5028-GZLDO,2021-01-05
5028-HTLJB,2021-07-26
5032-MIYKT,2021-07-10
5032-USPKF,2020-01-10
5035-BVCXS,2021-10-02
5035-PGZXH,2021-10-23
5038-ETMLM,2021-11-15
5039-LZRQT,2020-08-21
5043-TRZWM,2020-03-21
5044-LRQAQ,2021-04-20
5044-XDPYX,2021-03-09
5046-NUHWD,2021-11-08
5047-LHVLY,2020-06-20
5049-GLYVG,2021-04-21
5049-MUBWG,2020-02-17
5052-PNLOS,2020-11-13
5054-IEXZT,2020-06-05
5055-BRMNE,2020-02-16
5055-MGMGF,2020-11-26
5056-FIMPT,2021-03-13
5057-LCOUI,2020-10-20
5057-RKGLH,2021-07-04
5060-TQUQN,2020-10-02
5061-PBXFW,2020-06-07
5062-CJJKH,2021-10-22
5063-IUOKK,2020-08-26
5066-GFJMM,2021-02-25
5067-DGXLL,2020-01-27
5067-WJEUN,2021-07-13
5067-XJQFU,2021-05-09
5071-FBJFS,2020-06-30
5073-RZGBK,2020-07-23
5073-WXOYN,2021-10-15
5074-FBGHB,2020-05-15
5075-JSDKI,2020-09-25
5076-YVXCM,2021-09-14
5077-DXTCG,2020-05-24
5081-NWSUP,2020-02-03
5084-OOVCJ,2020-02-15
5087-SUURX,2021-11-10
5088-QZLRL,2020-08-01
5089-IFSDP,2020-08-31
5090-EMGTC,2020-01-02
5091-HFAZW,2020-04-17
5092-STPKP,2021-02-28
5093-FEGLU,2021-04-22
5095-AESKG,2021-05-21
5095-ETBRJ,2021-11-12
5099-BAILX,2020-10-06
5103-MHMHY,2021-01-31
5108-ADXWO,2020-04-01
5110-CHOPY,2021-10-14
5115-GZDEL,2020-11-15
5115-SQAAU,2020-10-08
5117-IFGPS,2021-03-12
5117-ZSMHQ,2021-12-02
5118-MUEYH,2020-05-05
5119-KEPFY,2020-12-09
5119-NZPTV,2020-10-06
5120-ZBLAI,2020-02-12
5122-CYFXA,2020-11-25
5124-EOGYE,2021-03-18
5125-CNDSP,2020-06-16
5126-RCXYW,2020-01-17
5127-BZENZ,2020-01-05
5129-HHMZC,2021-12-29
5129-JLPIS,2021-05-24
5130-IEKQT,2021-09-10
5130-YPIRV,2020-12-24
5131-PONJI,2020-08-23
5133-POWUA,2021-04-11
5133-VRSAB,2021-11-16
5134-IKDAY,2020-12-06
5135-GRQJV,2021-04-24
5135-RDDQL,2021-07-31
5136-GFPMB,2021-03-07
5136-KCKGI,2020-01-25
5136-RGMZO,2021-11-25
5138-WVKYJ,2021-04-28
5140-FOMCQ,2020-07-01
5141-ZUVBH,2021-02-17
5143-EGQFK,2021-04-24
5143-WMWOG,2020-06-26
5144-PQCDZ,2021-06-16
5144-TVGLP,2021-01-20
5146-CBVOE,2020-03-21
5146-YYFRZ,2021-01-08
5148-HKFIR,2020-04-08
5148-ORICT,2020-03-17
5149-CUZUJ,2020-08-24
5149-QYTTU,2020-04-23
5149-TGWDZ,2020-12-09
5150-ITWWB,2020-10-20
5150-LJNSR,2020-04-26
5151-HQRDG,2021-08-26
5153-LXKDT,2020-04-25
5153-RTHKF,2021-11-25
5154-VEKBL,2020-07-24
5155-AZQPB,2021-05-09
5156-UMKOW,2021-05-24
5158-RIVOP,2020-01-21
5159-YFPKQ,2021-11-28
5160-UXJED,2021-11-18
5161-UBZXI,2020-11-02
5161-XEUVX,2021-04-20
5167-GBFRE,2021-09-21
5167-ZFFMM,2021-08-30
5168-MQQCA,2021-07-27
5168-MSWXT,2021-05-22
5170-PTRKA,2021-08-23
5171-EPLKN,2021-01-10
5172-MIGPM,2021-04-08
5172-RKOCB,2021-04-13
5173-WXOQV,2021-07-08
5173-ZXXXL,2020-08-07
5174-ITUMV,2021-07-09
5174-RNGBH,2021-12-22
5175-AOBHI,2020-02-08
5175-WLYXL,2021-01-28
5176-LDKUH,2021-02-25
5176-LMJXE,2020-02-11
5176-OLSKT,2021-05-23
5177-RVZNU,2021-05-17
5178-LMXOP,2021-01-17
5180-UCIIQ,2020-07-24
5181-OABFK,2020-10-17
5183-KLYEM,2021-02-04
5183-SNMJQ,2021-04-12
5186-EJEGL,2020-10-14
5186-PEIZU,2021-01-29
5186-SAMNZ,2021-06-04
5188-HGMLP,2020-01-06
5192-EBGOV,2021-05-28
5193-QLVZB,2021-10-26
5195-KPUNQ,2021-10-09
5196-SGOAK,2020-09-23
5196-WPYOW,2020-03-29
5197-LQXXH,2021-11-29
5197-PYEPU,2020-05-11
5197-YPYBZ,2021-10-04
5198-EFNBM,2021-08-22
5198-HQAEN,2021-05-04
5199-FPUSP,2020-06-29
5201-CBWYG,2020-02-06
5201-FRKKS,2020-01-16
5201-USSQZ,2020-06-06
5202-IVJNU,2020-12-22
5203-XEHAX,2020-09-28
5204-HMGYF,2020-11-27
5204-QZXPU,2021-04-18
5206-HPJKM,2021-03-02
5206-XZZQI,2020-10-31
5207-PLSTK,2021-08-06
5208-FVQKB,2020-12-01
5208-HFSBT,2020-10-01
5213-TWWJU,2021-12-19
5214-CHIWJ,2021-11-30
5214-NLTIT,2021-07-29
5215-LNLDJ,2021-05-02
5216-WASFJ,2020-07-04
5219-YIPTK,2021-07-17
5220-AGAAX,2021-01-22
5222-IMUKT,2020-04-08
5222-JCXZT,2021-01-13
5223-UZAVK,2021-04-28
5226-NOZFC,2020-12-26
5227-JSCFE,2020-07-01
5228-EXCET,2021-04-28
5229-DTFYB,2020-05-25
5229-PRWKT,2020-02-10
5231-FIQPA,2020-11-03
5232-NXPAY,2020-07-01
5233-AOZUF,2020-10-09
5233-GEEAX,2020-12-22
5236-PERKL,2021-10-06
5236-XMZJY,2021-02-26
5240-CAOYT,2021-02-04
5240-IJOQT,2020-11-08
5242-UOWHD,2021-12-22
5243-SAOTC,2020-03-30
5244-IRFIH,2021-07-04
5245-VDBUR,2021-11-28
5248-KWLAR,2021-08-12
5248-RPYWW,2021-11-01
5248-YGIJN,2020-06-20
5249-QYHEX,2021-11-29
5256-SKJGO,2021-02-19
5260-UMPWX,2021-02-01
5261-QSHQM,2021-11-20
5266-PFRQK,2020-12-19
5268-DSMNQ,2020-11-27
5269-NRGDP,2020-12-01
5271-DBYSJ,2020-02-29
5271-YNWVR,2020-04-20
5274-XHAKY,2021-09-13
5275-PMFUT,2020-02-24
5275-SQEIZ,2021-03-08
5276-KQWHG,2020-06-28
5277-ZLOOR,2021-07-01
5278-PNYOX,2020-05-05
5281-BUZGT,2021-07-26
5285-MVEHD,2021-03-27
5286-YHCVC,2021-02-07
5287-QWLKY,2020-04-22
5288-AHOUP,2020-11-13
5293-WXJAK,2020-06-24
5294-CDGWY,2020-03-12
5294-DMSFH,2021-09-30
5294-IMHHT,2020-05-29
5295-PCJOO,2020-06-26
5296-BFCYD,2021-05-31
5296-PSYVW,2020-08-16
5297-MDOIR,2021-02-03
5298-GSTLM,2020-02-15
5299-RULOA,2021-10-15
5299-SJCZT,2021-11-14
5301-GAUUY,2020-08-27
5302-BDJNT,2021-04-12
5304-EFJLP,2020-02-13
5306-BVTKJ,2021-12-28
5307-DZCVC,2021-03-21
5307-UVGNB,2020-07-25
5309-TAIKL,2021-02-02
5310-NOOVA,2020-01-09
5311-IHLEI,2021-02-11
5312-IRCFR,2021-09-20
5312-TSZVC,2020-09-01
5312-UXESG,2021-03-27
5313-FPXWG,2021-09-07
5315-CKEQK,2021-02-11
5317-FLPJF,2021-05-16
5318-IXUZF,2020-02-13
5318-YKDPV,2020-03-01
5320-BRKGK,2020-10-18
5321-NTRKC,2020-03-02
5322-TEUJK,2021-01-07
5322-ZSMZY,2021-10-03
5324-KTGCG,2020-12-04
5325-UWTWJ,2020-05-24
5327-CNLUQ,2021-01-17
5327-XOKKY,2021-04-26
5329-KRDTM,2020-07-11
5331-RGMTT,2021-12-08
5334-AFQJB,2020-04-15
5334-JLAXU,2020-05-20
5336-UFNZP,2021-08-13
5337-IIWKZ,2021-01-19
5338-YHWYT,2020-09-26
5339-PXDVH,2020-01-08
5339-TJFEK,2021-04-22
5343-SGUBI,2020-01-22
5345-BMKWB,2021-12-04
5346-BZCHP,2020-03-18
5348-CAGXB,2020-12-19
5349-AZPEW,2021-12-12
5349-IECLD,2021-02-11
5351-QESIO,2021-08-22
5353-WILCI,2020-01-24
5356-CSVSQ,2020-03-17
5356-KZCKT,2020-08-25
5356-RHIPP,2021-02-17
5357-TZHPP,2020-10-20
5360-LJCNJ,2021-05-08
5360-XGYAZ,2021-02-12
5364-EVNIB,2021-12-24
5364-XYIRR,2021-05-28
5365-LLFYV,2021-11-14
5366-IJEQJ,2021-04-29
5366-OBVMR,2021-01-24
5370-IIVVL,2021-08-15
5371-VYLSX,2021-11-02
5372-FBKBN,2021-01-17
5373-SFODM,2020-05-28
5375-XLDOF,2020-10-07
5376-DEQCP,2021-02-22
5376-PCKNB,2021-11-25
5377-NDTOU,2021-07-30
5378-IKEEG,2020-04-29
5380-AFSSK,2021-09-07
5380-WJKOV,2021-12-05
5380-XPJNZ,2020-09-03
5382-SOYZL,2020-03-10
5382-TEMLV,2021-05-07
5383-MMTWC,2020-03-23
5384-ZTTWP,2021-08-26
5385-SUIRI,2021-01-29
5386-THSLQ,2020-02-18
5387-ASZNZ,2021-06-28
5389-FFVKB,2020-07-30
5392-AKEMH,2020-12-21
5393-HJZSM,2020-08-25
5393-RXQSZ,2021-06-30
5394-MEITZ,2021-11-06
5394-SVGJV,2020-11-11
5396-IZEPB,2021-01-18
5397-NSKQG,2021-07-09
5397-TUPSH,2020-05-18
5399-ZIMKF,2020-09-11
5402-HTOTQ,2020-12-10
5404-GGUKR,2020-06-13
5405-ZMYXQ,2021-04-09
5406-KGRMX,2021-09-05
5414-OFQCB,2021-03-28
5419-CONWX,2020-04-30
5419-JKZNQ,2021-06-05
5419-JPRRN,2020-03-14
5419-KLXBN,2021-03-06
5423-BHIXO,2021-08-12
5424-RLQLC,2020-01-05
5429-LWCMV,2020-09-14
5433-KYGHE,2021-07-23
5438-QMDDL,2021-11-01
5439-WIKXB,2021-01-03
5440-FLBQG,2020-09-25
5440-VHLUL,2021-05-19
5442-BHQNG,2020-09-22
5442-BXVND,2020-04-10
5442-PPTJY,2020-08-30
5442-UTCVD,2021-07-25
5442-XSDCW,2020-11-13
5443-SCMKX,2020-04-30
5445-GLVOT,2021-10-23
5445-PZWGX,2020-08-18
5445-UTODQ,2021-12-09
5446-DKWYW,2021-01-13
5447-VYTKW,2020-01-28
5447-WZAFP,2021-03-13
5448-VWNAM,2020-09-21
5449-FIBXJ,2021-12-10
5451-MHQOF,2021-06-24
5451-YHYPW,2021-03-17
5453-AXEPF,2020-05-31
5453-YBTWV,2021-11-09
5456-ITGIC,2020-12-18
5457-COLHT,2021-10-01
5458-CQJTA,2021-03-05
5461-QKNTN,2021-06-06
5465-BUBFA,2020-06-09
5468-BPMMO,2020-06-26
5469-CTCWN,2020-04-16
5469-NUJUR,2021-05-23
5472-CVMDX,2021-05-12
5473-KHBPS,2021-10-09
5474-LAMUQ,2020-05-22
5478-JJVZK,2021-06-19
5480-HPRRX,2020-07-01
5480-TBGPH,2021-07-04
5480-XTFFL,2021-02-03
5481-NTDOH,2020-03-04
5482-NUPNA,2020-05-05
5482-PLVPE,2020-03-11
5482-VXSXJ,2021-07-11
5485-ITNPC,2021-11-24
5485-WUYWF,2020-06-17
5493-SDRDQ,2021-10-30
5494-HECPR,2021-08-13
5494-WOZRZ,2021-06-14
5495-GPSRW,2020-04-04
5498-IBWPI,2020-04-10
5498-TXHLF,2021-04-08
5499-ECUTN,2021-06-22
5501-TVMGM,2020-12-19
5502-RLUYV,2020-05-28
5504-WSIUR,2020-03-02
5505-OVWQW,2021-02-18
5510-BOIUJ,2021-10-28
5512-IDZEI,2021-05-05
5514-YQENT,2021-07-16
5515-AKOAJ,2020-03-08
5515-IDEJJ,2021-02-06
5515-RUGKN,2020-04-01
5519-NPHVG,2021-06-05
5519-TEEUH,2020-03-01
5519-YLDGW,2020-01-24
5520-FVEWJ,2020-02-01
5522-JBWMO,2020-07-01
5522-NYKPB,2020-04-01
5524-KHNJP,2020-02-03
5527-ACHSO,2021-12-03
5529-GIBVH,2021-05-18
5533-NHFRF,2021-02-20
5533-RJFTJ,2020-11-25
5536-RTPWK,2020-12-24
5536-SLHPM,2020-09-27
5537-UXXVS,2020-08-27
5539-HIVAK,2021-06-25
5539-TMZLF,2021-05-20
5542-DHSXL,2020-06-03
5542-NKVRU,2021-07-30
5542-TBBWB,2021-07-01
5543-QDCRY,2020-06-14
5546-BYZSM,2020-07-08
5546-QUERU,2021-07-13
5549-ZGHFB,2021-07-09
5550-VFRLC,2020-07-15
5552-ZNFSJ,2020-06-11
5553-AOINX,2021-04-14
5555-RNPGT,2021-10-25
5561-NWEVX,2021-02-24
5562-BETPV,2020-10-11
5562-YJQGT,2021-02-13
5564-NEMQO,2021-09-20
5565-FILXA,2020-05-18
5566-SOEZD,2020-10-23
5567-GZKQY,2020-01-30
5567-WSELE,2021-07-08
5568-DMXZS,2021-09-22
5569-IDSEY,2021-12-29
5569-KGJHX,2021-07-22
5569-OUICF,2020-01-02
5570-PTWEH,2021-11-02
5572-ZDXHY,2020-05-18
5574-NXZIU,2021-06-12
5575-GNVDE,2020-02-11
5575-TPIZQ,2020-03-12
5577-OTWWW,2021-08-12
5578-NKCXI,2021-02-06
5583-EJXRD,2021-04-10
5583-SXDAG,2021-01-24
5590-BYNII,2021-06-16
5590-YRFJT,2021-02-19
5590-ZSKRV,2020-07-07
5593-SUAOO,2020-06-10
5597-GLBUC,2020-05-14
5598-IKHQQ,2020-05-07
5599-HVLTW,2021-07-22
5600-KTXFM,2020-01-09
5600-PDUJF,2021-04-30
5602-BVFMK,2021-07-17
5605-IYGFG,2020-12-19
5605-XNWEN,2020-03-14
5606-AMZBO,2021-07-09
5609-CEBID,2020-10-29
5609-IMCGG,2020-03-05
5614-DNZCE,2020-05-28
5616-PRTNT,2021-10-22
5619-PTMIK,2021-05-05
5619-XZZKR,2020-09-10
5622-UEJFI,2021-06-29
5624-BQSSA,2021-08-31
5624-RYAMH,2020-09-22
5626-MGTUK,2021-03-07
5627-TVBPP,2021-10-31
5628-FCGYG,2021-06-21
5628-RKIFK,2021-04-25
5630-AHZIL,2020-04-30
5630-IXDXV,2020-07-27
5639-NTUPK,2021-03-28
5640-CAXOA,2021-09-12
5641-DMBFJ,2021-08-01
5642-MHDQT,2021-01-31
5644-PDMZC,2020-10-01
5647-FXOTP,2020-09-03
5647-URDKA,2021-05-11
5649-ANRML,2020-11-11
5649-RXQTV,2021-01-19
5649-TJHOV,2021-04-30
5649-VUKMC,2021-05-12
5650-VDUDS,2020-10-25
5650-YLIBA,2021-06-23
5651-CPDND,2020-09-19
5651-CRHKQ,2021-07-09
5651-WYIPH,2020-07-08
5651-YLPRD,2020-09-30
5652-MSDEY,2020-10-14
5655-JSMZM,2021-08-03
5656-JAMLX,2021-03-25
5656-MJEFC,2021-07-06
5663-QBGIS,2021-12-07
5666-CYCYZ,2021-10-02
5666-MBJPT,2020-03-07
5668-MEISB,2021-11-03
5669-SRAIP,2021-03-19
5671-RQRLP,2021-02-03
5671-UUNXD,2021-03-24
5673-FSSMF,2021-12-04
5673-TIYIB,2020-04-18
5676-CFLYY,2020-05-01
5678-VFNEQ,2021-10-29
5680-LQOGP,2021-09-15
5681-LLOEI,2021-07-02
5684-FJVYR,2020-08-16
5685-IIXLY,2020-12-23
5686-CMAWK,2020-02-10
5687-DKDTV,2020-09-28
5688-KZTSN,2021-01-29
5692-FPTAH,2021-04-04
5692-ICXLW,2021-10-16
5693-PIPCS,2021-02-23
5696-CEIQJ,2021-03-13
5696-EXCYS,2020-02-13
5696-JVVQY,2020-10-29
5696-QURRL,2021-04-30
5697-GOMBF,2020-10-06
5698-BQJOH,2020-09-25
5699-BNCAS,2020-09-02
5701-GUXDC,2021-08-15
5701-SVCWR,2020-01-08
5701-YVSVF,2020-11-12
5701-ZIKJE,2021-10-02
5702-KVQRD,2021-07-07
5702-SKUOB,2021-07-02
5707-ORNDZ,2020-02-17
5707-ZMDJP,2021-12-01
5708-EVONK,2021-02-11
5709-LVOEQ,2021-06-07
5712-AHQNN,2021-08-19
5712-PTIWW,2021-01-30
5712-VBOXD,2020-04-19
5716-EZXZN,2020-12-03
5716-LIBJC,2020-11-06
5724-BIDBU,2020-09-16
5726-CVNYA,2021-02-12
5727-MYATE,2021-04-18
5729-KLZAR,2021-06-11
5730-DBDSI,2020-05-10
5730-RIITO,2020-11-30
5732-IKGQH,2021-04-28
5734-EJKXG,2020-12-23
5736-YEJAX,2020-04-07
5740-YHGTW,2021-07-23
5743-KHMNA,2020-03-19
5747-PMBSQ,2020-11-26
5748-RNCJT,2020-05-21
5751-USDBL,2021-06-08
5753-QQWPW,2020-03-01
5756-JYOJT,2020-01-29
5756-OZRIO,2020-03-30
5759-RCVCB,2021-01-16
5760-FXFVO,2020-09-23
5760-IFJOZ,2020-07-30
5760-WRAHC,2020-09-01
5762-TJXGK,2020-12-04
5766-FTRTS,2020-03-16
5766-XQXMQ,2020-05-26
5766-ZJYBB,2020-01-20
5774-QPLTF,2021-05-14
5774-XZTQC,2020-05-14
5777-KJIRB,2021-11-11
5777-ZPQNC,2021-03-04
5778-BVOFB,2020-07-30
5780-INQIK,2021-11-12
5781-BKHOP,2020-05-14
5781-RFZRP,2020-01-27
5787-KXGIY,2020-12-21
5788-YPOEG,2021-08-03
5789-LDFXO,2020-01-31
5791-KAJFD,2020-07-16
5792-JALQC,2021-07-17
5793-YOLJN,2021-03-05
5795-BKOYE,2020-03-10
5795-KTGUD,2020-12-25
5797-APWZC,2020-03-24
5799-JRCZO,2020-10-01
5802-ADBRC,2021-05-12
5803-NQJZO,2021-06-25
5804-HYIEZ,2021-03-13
5804-JMYIO,2020-08-08
5804-LEPIM,2020-10-18
5808-TOTXO,2021-07-13
5811-IWXYM,2021-03-20
5813-UECBU,2020-12-08
5815-HGGHV,2021-08-02
5816-JMLGY,2021-11-29
5816-QVHRX,2020-12-13
5816-SCGFC,2020-04-23
5820-PTRYM,2020-06-13
5821-MMEIL,2021-04-21
5825-XJOCM,2021-08-02
5827-MWCZK,2020-08-08
5828-AVIPD,2020-10-10
5828-DWPIL,2021-11-26
5829-NVSQN,2020-08-29
5832-EXGTT,2020-08-26
5832-TRLPB,2020-02-16
5832-XKAES,2020-04-24
5834-ASPWA,2021-12-18
5835-BEQEU,2021-07-23
5837-LXSDN,2020-02-08
5839-SUYVZ,2021-06-27
5840-NVDCG,2021-03-06
5842-POCOP,2020-01-25
5843-TTHGI,2020-11-19
5844-QVTAT,2020-05-25
5845-BZZIB,2021-06-18
5846-ABOBJ,2020-10-12
5846-NEQVZ,2020-12-12
5846-QFDFI,2020-03-15
5847-MXBEO,2021-08-20
5848-FHRFC,2020-04-17
5849-ASHZJ,2021-11-24
5850-BDWCY,2020-10-25
5854-KSRBJ,2020-03-21
5855-EIBDE,2021-05-20
5857-TYBCJ,2020-03-28
5857-XRECV,2020-05-18
5858-EAFCZ,2021-11-05
5859-HZYLF,2020-09-05
5862-BRIXZ,2021-04-13
5863-OOKCL,2021-03-07
5868-CZJDR,2020-08-30
5868-YTYKS,2021-11-10
5868-YWPDW,2021-12-09
5871-DGTXZ,2020-06-12
5872-OEQNH,2020-05-01
5875-YPQFJ,2020-01-01
5876-HZVZM,2021-07-02
5876-QMYLD,2020-04-14
5879-HMFFH,2021-03-11
5879-SESNB,2020-04-29
5882-CMAZQ,2020-01-12
5883-GTGVD,2021-07-28
5884-FBCTL,2021-02-21
5884-GCYMI,2021-08-15
5886-VLQVU,2020-10-29
5887-IKKYO,2021-04-17
5889-JTMUL,2021-09-19
5889-LFOLL,2020-04-29
5893-KCLGT,2021-04-24
5893-PYOLZ,2021-06-30
5895-QSXOD,2021-08-19
5896-NPFWW,2021-03-02
5897-ZYEKH,2020-07-27
5898-IGSLP,2020-08-31
5899-MQZZL,2020-12-25
5899-OUVKV,2020-07-15
5902-WBLSE,2021-01-17
5906-BFOZT,2021-12-26
5906-CVLHP,2021-11-25
5906-DVAPM,2021-05-06
5908-QMGOE,2020-06-13
5909-ECHUI,2021-11-08
5913-INRQV,2021-04-08
5914-DVBWJ,2021-10-20
5914-GXMDA,2021-11-08
5914-XRFQB,2021-02-25
5915-ANOEI,2020-05-23
5915-DGNVC,2021-01-07
5916-QEWPT,2020-05-11
5917-HBSDW,2020-07-06
5917-RYRMG,2020-06-13
5918-VUKWP,2021-01-08
5919-TMRGD,2020-05-25
5919-VCZYM,2020-07-23
5921-NGYRH,2021-09-26
5922-ABDVO,2021-12-02
5923-GXUOC,2021-02-09
5924-IFQTT,2021-01-03
5924-SNGKP,2020-08-07
5928-QLDHB,2021-01-31
5930-GBIWP,2021-09-18
5931-FLJJF,2021-07-21
5934-RMPOV,2020-03-13
5934-TSSAU,2021-01-07
5935-FCCNB,2021-01-23
5937-EORGB,2020-03-25
5939-SXWHM,2021-04-02
5939-XAIXZ,2021-11-29
5940-AHUHD,2021-02-19
5940-NFXKV,2021-02-28
5944-UGLLK,2020-05-31
5945-AZYHT,2020-02-29
5947-SGKCL,2020-10-08
5948-UJZLF,2020-05-25
5949-EBSQK,2020-02-10
5949-HGVJL,2020-03-12
5949-XIKAE,2021-03-08
5950-AAAGJ,2021-04-20
5951-AOFIH,2020-07-16
5954-BDFSG,2021-07-28
5955-EPOAZ,2020-01-13
5955-ERIHD,2020-06-13
5956-VKDTT,2020-07-18
5956-YHHRX,2021-08-06
5959-BELXA,2021-08-27
5960-MVTUK,2021-01-23
5960-WPXQM,2020-12-07
5961-VUSRV,2020-08-29
5965-GGPRW,2021-04-20
5966-EMAZU,2021-09-28
5968-HYJRZ,2021-11-12
5968-VXZLG,2021-05-22
5968-XQIVE,2020-07-15
5970-GHJAW,2020-10-16
5973-EJGDP,2021-05-25
5975-BAICR,2020-06-23
5976-JCJRH,2021-12-04
5977-CKHON,2021-08-02
5980-BDHPY,2020-12-23
5980-NOPLP,2021-04-16
5981-ITEMU,2020-09-16
5981-ZVXOT,2020-02-15
5982-FPVQN,2021-12-26
5982-PSMKW,2020-12-27
5982-XMDEX,2021-09-15
5985-BEHZK,2020-09-09
5985-TBABQ,2020-02-18
5986-WWXDV,2020-02-19
5989-AXPUC,2021-06-17
5989-OMNJE,2020-11-03
5989-PGKJB,2020-10-07
5993-BQHEA,2020-06-13
5993-JSUWV,2020-07-22
5995-LFTLE,2020-08-31
5995-OIGLP,2020-10-04
5995-SNNEW,2020-11-16
5995-WWKKG,2020-10-06
5996-DAOQL,2021-10-06
5996-EBTKM,2021-03-11
5996-NRVXR,2020-01-10
5997-OPVFA,2021-12-29
5998-DZLYR,2021-06-15
5998-VVEJY,2021-12-23
5999-LCXAO,2021-10-22
6000-APYLU,2020-05-04
6000-UKLWI,2020-11-13
6005-OBZPH,2020-11-18
6007-TCTST,2021-10-01
6008-NAIXK,2021-12-04
6010-DDPPW,2021-03-23
6013-BHCAW,2020-09-09
6015-VVHHE,2021-02-06
6016-LVTJQ,2020-07-19
6016-NXBNJ,2021-06-06
6017-PPLPX,2021-06-10
6022-KOUQO,2020-10-24
6022-UGGSO,2020-08-03
6023-GSSXW,2020-07-14
6023-YEBUP,2020-08-01
6024-RUGGH,2021-11-15
6029-CSMJE,2020-10-21
6029-WTIPC,2020-11-28
6030-REHUX,2020-09-26
6032-IGALN,2021-08-15
6032-KRXXO,2020-06-02
6034-YMTOB,2021-06-26
6034-ZRYCV,2020-06-10
6035-BXTTY,2021-02-23
6035-RIIOM,2021-02-20
6036-TTFYU,2021-07-02
6038-GCYEC,2021-10-05
6040-CGACY,2021-01-04
6047-SUHPR,2020-12-26
6047-YHPVI,2020-08-27
6048-NJXHX,2020-09-22
6048-QBXKL,2021-02-22
6048-UWKAL,2021-04-10
6050-FFXES,2021-06-25
6050-IJRHS,2021-10-24
6051-PTVNS,2020-07-01
6060-DRTNL,2020-01-16
6060-QBMGV,2020-07-17
6061-GWWAV,2020-01-10
6061-PQHMK,2021-04-02
6064-PUPMC,2021-06-08
6064-ZATLR,2021-02-27
6067-NGCEU,2020-05-16
6072-NUQCB,2021-10-31
6075-QMNRR,2020-02-12
6075-SLNIL,2021-10-28
6077-BDPXA,2020-05-27
6078-VESFR,2020-11-15
6080-LNESI,2020-10-24
6080-TCMYC,2020-08-22
6082-GLJIX,2021-01-20
6082-OQFBA,2020-05-02
6086-ESGRL,2021-05-19
6087-MVHJH,2021-06-23
6087-YPWHO,2021-09-01
6088-BXMRG,2020-06-30
6092-QZVPP,2020-11-24
6094-ZIVKX,2021-03-06
6096-EGVTU,2020-01-11
6097-EQISJ,2020-07-28
6100-FJZDG,2021-01-08
6100-QQHEB,2020-06-04
6101-IMRMM,2020-06-24
6103-BOCOU,2021-09-22
6103-LIANB,2020-06-09
6103-QCKFX,2020-07-05
6108-OQZDQ,2020-03-19
6110-OHIHY,2020-04-28
6112-KTHFQ,2020-10-10
6114-TCFID,2020-10-24
6115-ZTBFQ,2021-07-12
6116-RFVHN,2021-03-05
6119-SPUDB,2021-05-02
6120-RJKLU,2021-05-28
6121-TNHBO,2021-02-12
6121-VZNQB,2020-08-15
6122-EFVKN,2021-11-19
6122-LJADA,2021-03-12
6124-ACRHJ,2021-11-15
6127-ISGTU,2020-05-17
6127-IYJOZ,2020-05-01
6128-AQBMT,2021-11-20
6128-CZOMY,2020-02-01
6128-DAFVY,2020-11-11
6131-FOYAS,2020-08-06
6131-IUNXN,2021-05-28
6131-JLWZM,2020-03-14
6133-OZILE,2021-12-21
6134-KWTBV,2020-12-10
6135-OZQVA,2020-11-02
6137-MFAJN,2021-06-24
6137-NICCO,2020-01-08
6139-ZZRBQ,2021-06-18
6140-QNRQQ,2021-08-10
6141-OOXUQ,2020-07-02
6142-VSJQO,2021-05-19
6143-JQKEA,2020-12-28
